Price,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
Ticker,ADANIPOWER.NS,GOOG,MRF.BO,SBIN.NS,ADANIPOWER.NS,GOOG,MRF.BO,SBIN.NS,ADANIPOWER.NS,GOOG,MRF.BO,SBIN.NS,ADANIPOWER.NS,GOOG,MRF.BO,SBIN.NS,ADANIPOWER.NS,GOOG,MRF.BO,SBIN.NS
Date,,,,,,,,,,,,,,,,,,,,
2021-12-10,20.809999465942383,147.5682373046875,73780.6640625,460.6822814941406,21.290000915527344,148.2878311760331,74455.53375150409,461.84632604166063,20.700000762939453,146.26054018542612,73523.869459768,451.090537371142,20.760000228881836,147.99007655075889,74175.93745199902,454.90860917081886,24613750.0,21634000.0,285.0,13261408.0
2021-12-13,20.75,145.6123809814453,73332.7265625,454.2567443847656,21.479999542236328,147.45655110481894,74604.53015410849,466.0368982398713,20.700000762939453,145.27044785663702,73164.88810033364,452.9064697268088,21.1200008392334,147.3389335007413,74008.48863490122,463.5225505857961,23366290.0,24104000.0,487.0,14047645.0
2021-12-14,20.670000076293945,143.8912811279297,73566.421875,454.9551696777344,20.969999313354492,144.35926768387006,73710.26345210393,456.6314109147824,20.5,141.18357755412106,72796.58150598913,448.66932898168244,20.68000030517578,143.69227325268514,72796.58150598913,452.58053011573753,13019380.0,24778000.0,220.0,11642447.0
2021-12-15,20.440000534057617,146.27145385742188,73463.609375,451.4630126953125,20.940000534057617,146.419089257614,74008.49067885708,457.2366848492181,20.309999465942383,141.64317190355376,73332.97693843262,450.2524177690366,20.700000762939453,143.29130275292854,73700.48931968331,456.3054492385272,13003945.0,27280000.0,174.0,8639835.0
2021-12-16,20.260000228881836,143.76026916503906,72851.3828125,448.06402587890625,20.790000915527344,147.44562566406887,73891.27356916113,456.81763527706426,20.15999984741211,143.019820486314,72682.30258244836,445.36344818636536,20.739999771118164,146.97465547461675,73846.86536773105,454.7689339050586,11681025.0,27400000.0,244.0,11107781.0
2021-12-17,20.020000457763672,141.73992919921875,72081.296875,435.63201904296875,20.260000228881836,143.3846977519663,73293.24811793688,448.296829373176,19.799999237060547,140.73248574286316,71626.6677006916,434.42142408409757,20.200000762939453,141.6520870481512,73293.24811793688,447.0396555810828,16786330.0,43404000.0,532.0,12648603.0
2021-12-20,19.420000076293945,141.34141540527344,69512.0546875,418.31103515625,19.760000228881836,141.5488591690118,72120.03128150597,432.0933104138991,19.020000457763672,139.2059274786564,68266.52192143713,412.53736317533895,19.760000228881836,139.63232535587696,72120.03128150597,427.4371324999562,20533215.0,20264000.0,1418.0,22336114.0
2021-12-21,19.770000457763672,143.14688110351562,69989.7265625,415.3310546875,19.979999542236328,143.61491314947824,70688.14288222896,426.73869015817684,19.43000030517578,140.67987984257488,69493.3279645715,413.93420136455995,19.43000030517578,142.08433946520867,70372.63667998716,425.62119613220335,14289460.0,19548000.0,540.0,16617447.0
2021-12-22,19.93000030517578,145.85507202148438,70070.2578125,424.5037536621094,20.190000534057617,146.2064254697476,70809.94702328436,425.8540282297802,19.799999237060547,142.89129308083713,69856.22609403679,418.1247841225314,19.979999542236328,143.0272818136254,70084.56125934632,419.05601972191346,10791530.0,18438000.0,298.0,13102553.0
2021-12-23,19.860000610351562,146.047119140625,70571.921875,430.0445861816406,20.190000534057617,147.46657244341813,70929.34504421444,433.02455145172615,19.81999969482422,145.8568954657204,70283.28407836444,426.2730933914573,20.09000015258789,145.9945047260853,70611.01382148311,429.29960907364676,11177620.0,13818000.0,217.0,14471377.0
2021-12-24,19.729999542236328,,69593.8046875,425.52813720703125,19.989999771118164,,70921.09130368261,431.7208485312779,19.6200008392334,,69468.63597403327,421.1047679155613,19.989999771118164,,70879.26750675353,430.78961289096844,12860800.0,,497.0,13221159.0
2021-12-27,19.889999389648438,146.9617462158203,70004.7890625,426.5524597167969,20.139999389648438,147.32155064609307,70225.72025724905,428.8339983285121,19.459999084472656,146.15381057001778,68842.80289113606,419.5681926430426,19.760000228881836,146.365722157692,69628.98018754538,422.5016075492638,23219990.0,13256000.0,391.0,8856482.0
2021-12-28,20.200000762939453,145.3577880859375,71106.8046875,429.4858703613281,20.799999237060547,147.2699449731051,71519.81178021044,431.0689538309039,19.84000015258789,144.84910634367543,70216.81693275388,427.483691084808,20.059999465942383,147.2699449731051,70283.22744260661,429.4858703613281,35278975.0,18624000.0,219.0,8832210.0
2021-12-29,19.969999313354492,145.41387939453125,72090.734375,423.1534729003906,20.479999542236328,146.0880678931373,72199.36450812312,430.37054917465906,19.940000534057617,144.42132368421687,70727.39011584873,420.35976595551256,20.239999771118164,145.3394407452973,70727.39011584873,429.2996338629338,15376295.0,17022000.0,279.0,11757303.0
2021-12-30,19.889999389648438,144.9156036376953,71664.03125,420.6391296386719,20.079999923706055,145.96771016662103,72302.73492211361,423.6190664913065,19.81999969482422,144.67341679621362,71415.62622389528,417.6591643669822,20.0,145.35976682324556,72302.73492211361,421.6169156458221,10460670.0,12978000.0,202.0,28879190.0
2021-12-31,19.940000534057617,143.6024627685547,72810.0078125,428.7874755859375,20.299999237060547,145.27541644485942,73213.73288106592,429.67213242093464,19.899999618530273,143.6004787476641,71748.11464628448,421.94288772815577,19.979999542236328,144.4605290859402,71916.39551252274,423.0138030647614,16759290.0,17298000.0,476.0,10005842.0
2022-01-03,20.260000228881836,143.99452209472656,72889.9296875,438.42572021484375,20.780000686645508,144.46649192392618,73455.27671608876,439.54321433076467,20.020000457763672,142.43423342727468,72606.9108105483,428.4615160939485,20.030000686645508,143.39998217189947,73015.09842766171,430.23085809494336,36764635.0,25214000.0,198.0,13124509.0
2022-01-04,20.110000610351562,143.34141540527344,73441.2578125,450.2524108886719,20.709999084472656,145.51858292940094,73509.80258909731,451.3699049720466,20.020000457763672,142.7455276238929,72867.07113317761,438.65851634511614,20.5,144.46697616614875,73450.15186978946,440.0088193276059,29570060.0,22928000.0,490.0,23296671.0
2022-01-05,19.969999313354492,136.62875366210938,73541.734375,458.5404357910156,20.31999969482422,143.22378997601456,73909.14584102613,460.96165420397926,19.920000076293945,136.49971658954954,73288.02092923713,446.20156322898987,20.1299991607666,143.1076566107107,73611.12509166716,448.7624613079009,21251575.0,49642000.0,153.0,24694169.0
2022-01-06,19.969999313354492,136.52700805664062,73644.5625,457.8885498046875,20.079999923706055,138.64612392157144,73894.50415787281,460.40286883985226,19.729999542236328,135.74537962129747,72726.90680594997,452.02174855119335,19.899999618530273,136.47390899844703,73660.80618545032,454.1636074541724,21867245.0,29050000.0,169.0,18190843.0
2022-01-07,20.040000915527344,135.98458862304688,73697.3203125,457.4695129394531,20.489999771118164,137.22552547895285,74141.12298413084,467.43374575939566,19.899999618530273,134.77813738055747,73075.59765893125,455.79330013752667,20.280000686645508,136.8783824200505,73958.7870165998,459.51824273652477,23796250.0,19408000.0,153.0,22746330.0
2022-01-10,21.739999771118164,137.54241943359375,73798.2578125,469.01678466796875,22.040000915527344,137.6079224155674,74455.54123506704,470.22740794884083,19.850000381469727,132.14936582642554,73647.65639304677,458.6335138454312,20.200000762939453,134.0932822986299,73947.9589606491,459.42506975618335,187363570.0,34096000.0,191.0,15832274.0
2022-01-11,21.709999084472656,138.97518920898438,73783.34375,471.1586608886719,22.299999237060547,139.28486311752135,73978.59393510724,472.88142400502176,21.079999923706055,135.7950455061005,73412.55621348345,464.91937103149354,21.799999237060547,137.1518585566263,73933.94514287726,468.4115045144542,106214880.0,23502000.0,333.0,16107950.0
2022-01-12,23.8799991607666,140.59352111816406,74757.625,475.1629333496094,23.8799991607666,141.75109886568754,74986.8526648127,478.18944884865147,22.270000457763672,140.06151575997302,73824.71900566052,473.53327115781747,22.270000457763672,140.5007264921033,73933.99329874566,474.83699522744035,199428240.0,23642000.0,211.0,14489616.0
2022-01-13,23.290000915527344,138.0952606201172,75473.9140625,476.18731689453125,24.8799991607666,142.11958197417889,75876.59138031257,477.5841418377846,23.0,137.879880763518,74493.07640031494,472.1364364600278,24.540000915527344,140.7845933770484,75035.03187454006,474.9301431846433,164396380.0,26566000.0,422.0,10450974.0
2022-01-14,23.43000030517578,138.74588012695312,75628.0390625,473.3936462402344,23.940000534057617,140.14935527735125,75746.95246471972,475.2561175318894,23.0,136.47640259062064,74854.08526254183,470.4136808059636,23.200000762939453,136.47640259062064,75290.53051037031,473.99894372621094,76142760.0,23826000.0,219.0,8724574.0
2022-01-17,23.209999084472656,,76346.375,478.6551208496094,24.200000762939453,,76684.33370951035,483.2181982388684,23.0,,75357.39602712297,472.6486395802748,23.600000381469727,,75357.39602712297,473.0677069875517,55182475.0,,249.0,17422211.0
2022-01-18,21.950000762939453,135.27590942382812,75822.1484375,471.9501647949219,23.549999237060547,136.36871118932217,76746.05937867527,481.86784612553,21.799999237060547,134.60743067217714,75630.2665253852,470.2739521745942,23.3799991607666,135.5831146211295,76303.25019012885,478.6550721143395,63926540.0,27382000.0,455.0,12592506.0
2022-01-19,22.780000686645508,134.6421661376953,76042.046875,480.331298828125,23.049999237060547,137.36922579670656,76217.83259600765,482.05411874693084,21.600000381469727,134.49130481145914,75066.5797011488,465.8971473972718,22.139999389648438,135.91910329249404,75721.131220975,470.27396597295876,68646150.0,20796000.0,274.0,16079457.0
2022-01-20,22.75,132.51263427734375,73300.4921875,476.23388671875,23.200000762939453,136.88534059937749,75464.86809117434,483.45099113725774,22.530000686645508,132.15332960815354,73054.47758706048,473.0676913189305,22.899999618530273,135.49775273533527,75397.37104142444,480.5175762215908,52867060.0,21930000.0,910.0,17724642.0
2022-01-21,21.989999771118164,129.12355041503906,72248.0390625,468.1321716308594,22.809999465942383,133.75729945189138,74207.17650831197,472.60209137376694,21.729999542236328,129.033239599701,71531.19817204335,463.75535271750925,22.479999542236328,132.02181121952745,72997.16553845222,470.5533615804846,37694690.0,41920000.0,802.0,16947941.0
2022-01-24,20.559999465942383,129.40145874023438,70634.15625,460.1700744628906,22.0,129.80494193976503,72369.38231111095,471.95019933428694,20.399999618530273,123.71407369385679,69545.13860609395,454.4429811020752,22.0,125.08930303836267,72369.38231111095,467.85276830324335,47714405.0,55148000.0,749.0,20233933.0
2022-01-25,21.43000030517578,125.79204559326172,70111.5703125,479.2604064941406,21.75,128.37567262864266,71822.7992571933,481.91440512043016,19.600000381469727,125.43720873064663,69438.83503238144,455.3741915051021,20.440000534057617,127.47939490903455,70868.9853951309,456.3054270705522,45471380.0,36008000.0,820.0,21791739.0
2022-01-26,,128.27789306640625,,,,131.81882492229508,,,,126.20692371706731,,,,129.6203178710907,,,,39630000.0,,
2022-01-27,21.1299991607666,128.15977478027344,70242.4609375,492.5771179199219,21.389999389648438,131.62275428424127,70531.58767244159,494.3464315861228,20.559999465942383,127.98509008213493,69041.48370753085,468.5977994706891,20.600000381469727,130.38308964820584,70034.88635080468,468.92370921921923,29446875.0,30248000.0,663.0,35409230.0
2022-01-28,21.149999618530273,132.2972412109375,70914.5,487.455322265625,21.860000610351562,132.37763191206795,72339.48180876093,499.51483554580716,21.0,127.73644713463236,70561.39191523833,485.54630051195477,21.34000015258789,129.03222468109425,70561.39191523833,497.27984720514496,25790020.0,30518000.0,264.0,24715250.0
2022-01-31,21.25,134.68829345703125,71705.2890625,501.28411865234375,21.65999984741211,134.8322182445075,71981.95168386289,503.70536534679854,21.1299991607666,131.28928764794784,70877.98648978786,490.80771801566414,21.389999389648438,133.19896042261558,71510.53558907987,492.6236388269775,20051840.0,34056000.0,341.0,28674232.0
2022-02-01,21.600000381469727,136.85206604003906,71035.1484375,495.6967468261719,22.110000610351562,137.17117531802901,72267.02215488927,506.5456653588214,21.200000762939453,133.56646723761187,70818.43918317868,484.2425591973951,21.59000015258789,136.80890223167307,72267.02215488927,506.5456653588214,45777675.0,51204000.0,444.0,32245356.0
2022-02-02,21.670000076293945,146.93446350097656,71049.703125,502.68096923828125,21.959999084472656,150.96772041182237,72199.62116356769,506.82497905661904,21.549999237060547,144.47391416763952,70764.05326148435,494.812016992334,21.799999237060547,150.73296985374967,71425.612943759,499.7476111794052,19023850.0,89750000.0,237.0,21661864.0
2022-02-03,21.520000457763672,141.5885467529297,70525.0390625,502.9602966308594,21.81999969482422,148.00761097504255,71456.50162292097,507.2440142535979,21.399999618530273,141.1463676053161,69548.12832509185,500.21319723533884,21.719999313354492,144.21336070254304,70034.84911941808,500.21319723533884,15636710.0,56930000.0,785.0,22717677.0
2022-02-04,21.709999084472656,141.95135498046875,69590.078125,493.8341979980469,22.479999542236328,143.45928665249767,70932.41321154477,508.8271243709229,21.5,138.77666394149236,69389.16247559857,491.04049136388323,21.739999771118164,141.9523394183604,70531.57531521114,504.86937330585766,45905395.0,49224000.0,696.0,25332894.0
2022-02-07,22.34000015258789,137.9036865234375,68451.0078125,496.5813903808594,23.0,142.77563853453933,69805.5123380528,511.2483512781843,21.8700008392334,137.66646732208125,68181.98971586658,489.13150548063084,21.979999542236328,142.63916517544968,69727.92603819288,495.32424503919026,90209015.0,44610000.0,979.0,52289545.0
2022-02-08,21.6299991607666,138.17665100097656,69089.9609375,494.8119812011719,22.729999542236328,138.79610473280962,69425.68447628272,500.67881057078097,21.360000610351562,135.85407435024604,68048.08331515439,483.3112450230529,22.540000915527344,137.95656098774955,68554.81957244185,498.6766314255199,53287100.0,34256000.0,644.0,26567546.0
2022-02-09,21.520000457763672,140.3999786376953,69941.1015625,498.4438171386719,21.969999313354492,141.11710373666713,70034.87720759079,499.60786155048567,21.299999237060547,139.33198474953912,69071.42422760105,491.459550667789,21.84000015258789,139.8012132567481,69584.81930319493,498.16445784745775,39638570.0,28628000.0,440.0,14856155.0
2022-02-10,24.549999237060547,137.57070922851562,69324.8984375,503.3794250488281,25.81999969482422,140.37815974309206,70432.20090355366,506.54564903061146,21.219999313354492,137.02233183946038,69061.4527128498,497.6523598381064,21.6299991607666,138.461534726937,70034.88641164787,500.16665065163033,593107645.0,33018000.0,249.0,18659370.0
2022-02-11,25.0,133.13150024414062,67815.296875,493.182373046875,26.360000610351562,138.24638194353167,69140.84566004384,500.7254158465614,24.020000457763672,132.2962577204164,67650.7412277153,490.8542839429186,24.540000915527344,137.71710270951854,68668.97925647313,499.3751127986441,539431300.0,38808000.0,809.0,14607095.0
2022-02-14,22.670000076293945,134.29278564453125,,466.9215393066406,24.899999618530273,135.15283598369206,,480.1450682042784,22.200000762939453,132.30965831855778,,465.33845578670656,24.399999618530273,132.37267748599484,,479.5863495613935,275286855.0,26792000.0,,26153332.0
2022-02-15,23.59000015258789,135.40989685058594,66232.4140625,488.7124328613281,23.959999084472656,136.87340744199346,66548.81292227909,490.62145447897535,22.459999084472656,134.53049103791437,64576.310346610095,462.91722372156096,23.079999923706055,136.44810004456917,65683.80724833046,467.4802724903449,248200530.0,26578000.0,885.0,23842951.0
2022-02-16,25.350000381469727,136.46400451660156,65674.6484375,481.16943359375,27.100000381469727,136.91908742682642,67200.67030431505,491.6923842372667,23.920000076293945,133.81998613596934,65565.77770318097,478.6550861703695,24.040000915527344,135.4148663590837,67200.67030431505,490.2955308729563,688390180.0,25610000.0,408.0,19773807.0
2022-02-17,26.399999618530273,131.3235626220703,65218.15234375,477.6773376464844,27.540000915527344,135.82082332712238,66241.31038302367,484.2425376060202,25.75,131.21784913590878,65070.827148029115,476.0010964264141,25.889999389648438,135.1364572384145,65666.89579365992,484.2425376060202,624540915.0,30968000.0,316.0,16408356.0
2022-02-18,26.31999969482422,129.4962615966797,65182.58203125,479.86572265625,27.299999237060547,132.8277811560627,65766.23250857307,485.0806764380115,26.020000457763672,129.3370098366061,64901.04052772748,475.02331429156897,26.399999618530273,132.04713705513697,65047.96987860783,475.02331429156897,420242855.0,31858000.0,393.0,15111223.0
2022-02-21,24.030000686645508,,64328.51953125,476.6529541015625,26.93000030517578,,65040.968980724356,481.9144296301384,23.56999969482422,,64176.71995003595,469.94804632169485,26.399999618530273,,64782.87049804507,476.37356636628556,387911280.0,,342.0,16866932.0
2022-02-22,24.110000610351562,128.43917846679688,65347.8828125,464.1278381347656,24.8799991607666,130.9188410316313,65540.11490553562,470.55335837861924,22.209999084472656,126.79004822871806,62587.2435298742,461.42726045767427,22.729999542236328,129.01734637178785,62984.572085059095,466.45592723899205,354241470.0,38906000.0,908.0,27108772.0
2022-02-23,25.110000610351562,126.63521575927734,65381.62109375,464.4072265625,25.889999389648438,130.76821149981333,66414.95408886111,470.5999379050491,24.829999923706055,126.55432525792351,65220.084957627245,463.0569235124379,25.18000030517578,130.10271636407296,65865.53098425678,468.41152846004275,325038980.0,26432000.0,439.0,13899433.0
2022-02-24,22.229999542236328,131.68580627441406,63588.40234375,440.14849853515625,24.079999923706055,132.04661025961403,64800.25718983038,454.39642019792996,21.739999771118164,123.83569569124667,62532.068630276204,435.81825869983425,22.510000228881836,124.06943906133372,63083.928826546224,446.99308584598384,380719545.0,43166000.0,1361.0,32356037.0
2022-02-25,24.809999465942383,133.51808166503906,65081.99609375,449.740234375,25.559999465942383,134.38111553073816,65351.3212986825,458.07477575801397,23.450000762939453,130.78408597498338,63588.39802957264,446.34120177542894,24.0,132.5314781427655,63588.39802957264,446.99307804853817,545135830.0,26236000.0,748.0,21792287.0
2022-02-28,24.75,133.88681030273438,65285.21875,449.9730529785156,25.350000381469727,134.63072713591393,65855.26379737983,451.92862500192814,23.809999465942383,131.83643865850954,64077.38792827352,440.56756774116565,24.399999618530273,132.29226359240894,65269.52537810187,444.1062516511127,315282090.0,29676000.0,345.0,18069367.0
2022-03-01,,133.16920471191406,,,,135.09773354018446,,,,132.3855770645595,,,,133.47887855867887,,,,24640000.0,,
2022-03-02,24.6200008392334,133.7483673095703,65767.78125,441.63848876953125,25.09000015258789,134.60593387533228,66163.67019920555,446.80683504591724,24.309999465942383,132.43918607442566,64880.0386222827,434.8870305859169,24.670000076293945,133.6061841875285,65448.3412137037,445.13062231278,189954145.0,23966000.0,295.0,22003848.0
2022-03-03,24.540000915527344,133.3081817626953,65655.2265625,435.259521484375,25.450000762939453,135.69607992253347,66560.90169702712,450.15929134892565,24.360000610351562,132.43771142497914,65368.865234175515,432.6520731257009,25.049999237060547,134.96624790680133,66172.46360726173,446.9930959365198,149396715.0,19780000.0,278.0,20358590.0
2022-03-04,23.950000762939453,131.13844299316406,65581.1484375,430.184326171875,24.530000686645508,133.19999228219936,65730.35959544743,438.51886830974274,23.440000534057617,129.4376977705169,64574.08760065678,426.17999576692137,24.399999618530273,132.38957270479813,65070.861799936996,428.6477645916742,188654225.0,24446000.0,385.0,20684268.0
2022-03-07,23.290000915527344,125.5230484008789,65681.8515625,410.0230407714844,23.690000534057617,130.92206108215305,66004.9239097721,422.73442998798953,23.06999969482422,125.46895733133104,63382.02365668405,403.6440993751081,23.200000762939453,130.92206108215305,64077.386707309204,416.72794874460675,111596830.0,39178000.0,1097.0,33720472.0
2022-03-08,23.739999771118164,126.33100128173828,65905.625,410.0230407714844,24.290000915527344,130.26946451495067,66190.69796378945,411.6992819742931,23.469999313354492,124.9238003801678,65368.8682336033,395.7751468524198,23.68000030517578,125.31065416569866,65686.77154416186,407.8812101679056,138728425.0,35250000.0,222.0,42510207.0
2022-03-09,24.260000228881836,132.86947631835938,65654.3359375,420.6391296386719,24.540000915527344,133.19950537309927,66502.29022746207,423.06031945048284,23.920000076293945,129.11960050686272,65525.731011504875,408.39335882889986,24.260000228881836,130.42183024453882,66128.06308704523,411.60613299934477,106171945.0,32258000.0,278.0,32331325.0
2022-03-10,24.5,131.6942596435547,66424.6484375,436.4701232910156,25.139999389648438,132.54437461038015,67022.60308498336,443.8734290255677,24.270000457763672,130.4227901936085,66068.24905777133,429.90489546710614,25.0,130.48382533134534,66411.98197870825,437.58758892426,104116695.0,24266000.0,330.0,34553299.0
2022-03-11,24.360000610351562,129.50418090820312,67474.1796875,438.00665283203125,24.700000762939453,133.20095673609262,67554.44716136751,442.15063403681137,24.219999313354492,129.32651261001283,65975.06702916906,430.2308301955519,24.399999618530273,133.0019488562682,66541.130453947,434.32826098979393,71812105.0,26600000.0,202.0,22091309.0
2022-03-14,24.43000030517578,125.79749298095703,67790.2421875,451.7889404296875,24.6200008392334,130.05059757638782,68010.290860268,452.5804963643414,24.100000381469727,125.47193939245228,66970.39944618267,438.1928951431617,24.510000228881836,129.60096695902467,67653.79058916711,438.61196252593584,70716700.0,30254000.0,368.0,27750689.0
2022-03-15,24.459999084472656,128.6952667236328,67661.3828125,452.4408264160156,25.440000534057617,129.54562410114278,68507.10944779664,456.7710663150074,24.299999237060547,125.62578206944592,67274.93167936162,447.5983898805279,24.579999923706055,126.79054616465082,67791.72624778932,455.3742129012,135335115.0,30292000.0,323.0,27204899.0
2022-03-16,24.579999923706055,132.6952667236328,67895.5859375,458.8663330078125,25.0,132.77515763916549,68349.19566915925,460.30973679221927,24.459999084472656,128.2391862057771,67698.58838066921,455.74668812445583,24.860000610351562,130.02478981722507,67862.40633953878,459.099141903301,54411785.0,32058000.0,282.0,16211288.0
2022-03-17,25.020000457763672,133.59849548339844,68533.984375,467.3871765136719,25.530000686645508,133.73646824552316,69440.05526301377,468.8771592676486,24.739999771118164,131.73100158586277,68170.38250967588,464.0347224219884,25.059999465942383,132.32852511869552,68185.23765760599,464.68659875780867,140825185.0,23994000.0,345.0,22947673.0
2022-03-18,,135.78309631347656,,,,135.89426205846607,,,,131.94241069527084,,,,132.8873195276815,,,,45900000.0,,
2022-03-21,24.90999984741211,135.46250915527344,66571.7734375,456.8641662597656,25.3799991607666,136.55829449037427,69464.44465099515,467.4802458400517,24.81999969482422,133.60940336052556,66213.5346603436,455.3741836967834,25.170000076293945,135.8287654682813,69024.59570112824,467.4802458400517,70790500.0,26632000.0,654.0,19064060.0
2022-03-22,24.75,139.2332305908203,66688.6484375,459.75103759765625,24.950000762939453,140.4466335865125,66957.37601821971,461.706609667117,24.459999084472656,135.48385501455093,65533.56378730958,444.43220025984135,24.899999618530273,135.48385501455093,66957.37601821971,456.86420148785135,59014790.0,29776000.0,597.0,26157969.0
2022-03-23,26.040000915527344,137.47242736816406,66395.6875,456.9107360839844,26.8799991607666,138.9826004436537,67280.25177642095,467.8527542553318,24.850000381469727,137.1379456820029,66182.49207213671,455.5604615312936,24.940000534057617,138.10270990614384,66958.3281549963,464.2209411418445,330600040.0,25302000.0,344.0,15800195.0
2022-03-24,26.43000030517578,140.26002502441406,66346.5078125,453.6048583984375,26.969999313354492,140.34389912974618,66958.37065918454,460.77535533982467,26.040000915527344,137.01178901991855,66010.6681824006,450.2524046140873,26.139999389648438,138.23571788850012,66304.08449392351,451.649257989312,129230550.0,20544000.0,172.0,18174877.0
2022-03-25,28.639999389648438,140.4679718017578,66049.9609375,456.9573059082031,28.979999542236328,140.90271471411023,66711.1468794592,459.3784956567696,26.520000457763672,138.65952912852086,65572.50847134783,453.1392343845382,26.690000534057617,140.69873918568095,66551.00778402024,457.9350918898123,512500365.0,19270000.0,293.0,11541196.0
2022-03-28,30.450000762939453,140.8932647705078,65293.46484375,463.2897033691406,30.649999618530273,140.91957197695686,66859.03769723936,464.3140681960793,29.010000228881836,138.78721917051678,64548.2780882679,448.8090013952748,29.200000762939453,139.63718274744636,66859.03769723936,457.1901216572291,454774720.0,23774000.0,526.0,16738684.0
2022-03-29,34.709999084472656,142.18359375,64897.85546875,460.9616394042969,36.279998779296875,143.08930681887722,66411.97047196658,466.9215417855109,30.799999237060547,141.42328971717996,64673.437213538135,457.8885731758907,30.93000030517578,142.0947671698026,65170.16100166055,465.61781758009784,1210999365.0,28678000.0,597.0,14301429.0
2022-03-30,34.29999923706055,141.5825958251953,64956.03125,460.3097229003906,35.779998779296875,142.41237084004507,65493.93273565368,465.99026546268584,32.79999923706055,141.10964163515865,64717.95305891233,458.4472517926908,35.400001525878906,141.80641153610736,65021.29998831954,464.9659006696402,663846765.0,21046000.0,688.0,16461225.0
2022-03-31,37.02000045776367,138.60989379882812,64547.62890625,459.6112976074219,37.5,141.58259286634333,65368.86092363107,463.3362398339444,33.439998626708984,138.57961855205838,64237.820678014745,458.3541523412136,33.97999954223633,141.38805282394353,64956.032941469406,460.30972427489485,691557815.0,29516000.0,852.0,10240982.0
2022-04-01,40.689998626708984,139.65257263183594,65925.53125,473.25396728515625,40.720001220703125,139.900711536706,66163.60941238797,474.6973711707256,37.540000915527344,137.76373940912654,64659.03303918885,457.2367027853384,37.540000915527344,138.96770683116304,64885.98536471347,457.2367027853384,710088800.0,23480000.0,250.0,18527226.0
2022-04-04,42.38999938964844,142.57318115234375,66551.0078125,477.1651611328125,44.15999984741211,142.97143927267746,66759.67837527876,479.4932502155485,39.869998931884766,139.7761508845711,66245.27431517869,471.2052303457634,41.400001525878906,139.7761508845711,66560.98885630471,474.27829656735247,842132015.0,19076000.0,299.0,16257176.0
2022-04-05,46.619998931884766,140.01287841796875,67189.046875,474.37139892578125,46.619998931884766,142.52105934769244,67680.60162099186,480.8900764070014,42.36000061035156,139.89426123507653,66859.020492503,472.7883154906881,43.0,142.33198670836325,67057.60910660749,479.0276052463827,481788450.0,19256000.0,275.0,13602384.0
2022-04-06,48.95000076293945,136.15480041503906,67153.140625,478.6085205078125,48.95000076293945,138.8074058329786,67501.7476492542,479.77256494097765,46.79999923706055,135.40255365661812,66759.89054251465,471.20518654526063,47.5,138.12552365688512,67501.7476492542,472.1364220917927,273275280.0,23574000.0,134.0,13738275.0
2022-04-07,46.5099983215332,135.4490966796875,66756.0546875,479.5397644042969,51.38999938964844,136.67640282921894,67604.65297697735,484.1493918075172,46.5099983215332,133.85332304271896,66560.98969752008,474.9766874115923,51.38999938964844,135.60095756573014,67539.48902297777,474.9766874115923,147066900.0,19448000.0,138.0,19620958.0
2022-04-08,44.189998626708984,133.0128936767578,67319.140625,480.6106872558594,44.189998626708984,135.2357242722811,67653.78501842874,483.77691114198547,44.189998626708984,132.75681864876051,66362.3030724088,477.11855363356403,44.189998626708984,135.2357242722811,67132.17843390821,483.77691114198547,13681390.0,16434000.0,436.0,13572638.0
2022-04-11,46.31999969482422,128.83026123046875,67294.25,479.49322509765625,46.38999938964844,131.94956650689923,67582.0005261533,486.1049750110299,43.220001220703125,128.6525928958513,67168.27619581945,477.9101132367034,43.790000915527344,131.91065848954077,67316.998396282,478.18947254437523,309340190.0,24188000.0,116.0,12370288.0
2022-04-12,46.15999984741211,127.4188461303711,67099.0078125,477.5841369628906,47.97999954223633,131.437700411594,67506.37578011608,481.169427992416,44.93000030517578,126.62629029398762,66170.9334423964,469.66866307633074,46.79999923706055,131.437700411594,67163.18609901318,477.49103614159725,212773590.0,23004000.0,236.0,14460680.0
2022-04-13,44.650001525878906,129.31610107421875,67016.59375,482.1007080078125,47.25,129.68309949549987,67693.52747246256,485.08067345936144,43.86000061035156,127.48245689037394,66606.79656651907,478.42231581784336,46.47999954223633,127.66895485008241,67693.52747246256,478.93448405839547,137127330.0,19542000.0,148.0,15440525.0
2022-04-14,,126.3056869506836,,,,129.73720257654543,,,,126.16524553120074,,,,129.67690954398194,,,,23484000.0,,
2022-04-18,46.880001068115234,127.0084228515625,66547.6875,474.4645690917969,46.880001068115234,127.75383923532786,67018.97755253062,479.58636522527064,42.79999923706055,125.63616941632264,65657.45743371022,469.3427729583231,44.20000076293945,126.46152973079842,66562.03816296345,476.79265824337585,153518795.0,14918000.0,249.0,14492183.0
2022-04-19,46.4900016784668,129.55929565429688,65759.3359375,476.60638427734375,49.220001220703125,129.92926255751522,67307.57774578617,485.12721303086033,45.0099983215332,126.50271445824443,65368.864389315815,470.36712260501565,48.0,127.12355399812398,66639.48410898048,477.9566873090639,218316410.0,22720000.0,377.0,20362934.0
